id_hogar,id_persona,es_elegible_desde_la_cuna,es_elegible_mi_beca_para_empezar,es_elegible_beca_rita_cetina,es_elegible_beca_benito_juarez,es_elegible_jovenes_escribiendo_el_futuro,es_elegible_jovenes_construyendo_futuro,es_elegible_seguro_desempleo_cdmx,es_elegible_ingreso_ciudadano_universal,es_elegible_pension_mujeres_bienestar,es_elegible_imss_bienestar,es_elegible_inea,es_elegible_leche_bienestar,es_elegible_pension_adultos_mayores
2767335,27673354,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767335,27673355,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
2767336,27673361,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767336,27673362,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767336,27673363,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
2767336,27673364,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
2767336,27673365,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2767357,27673571,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767357,27673572,no,no,no,no,no,no,no,no,no,no,no,no,no
2767357,27673573,no,no,no,no,no,no,no,no,no,,yes,no,no
2767357,27673574,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767357,27673575,no,no,no,no,no,no,no,no,no,no,,no,no
2767357,27673576,no,no,no,no,no,no,no,no,no,no,no,no,no
2767357,27673577,no,no,no,no,no,no,no,no,no,no,no,no,no
2767358,27673581,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767358,27673582,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767358,27673583,no,no,no,no,no,no,no,no,no,,no,no,no
2767358,27673584,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767358,27673585,no,no,no,no,yes,no,no,no,no,no,yes,no,no
2767358,27673586,no,no,no,yes,yes,no,no,no,no,no,yes,no,no
2767358,27673587,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767358,27673588,yes,no,no,no,no,no,no,no,no,,no,yes,no
2767360,27673601,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767360,27673602,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767360,27673603,no,no,no,no,no,no,no,no,no,,no,no,no
2767360,27673604,no,no,no,no,no,no,no,no,no,,no,no,no
2767360,27673605,no,no,no,no,no,no,no,no,no,no,no,no,no
2767360,27673606,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
2767360,27673607,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2767360,27673608,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2767360,27673609,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767361,27673611,no,no,no,no,no,no,no,no,no,,no,no,no
2767361,27673612,no,no,no,no,no,no,no,no,no,,no,yes,no
2767361,27673613,no,no,no,yes,yes,no,no,no,no,,yes,no,no
2767383,27673831,no,no,no,no,no,no,no,no,no,no,no,no,no
2767383,27673832,no,no,no,no,no,no,no,no,no,,no,no,no
2767383,27673833,no,no,no,no,no,no,no,no,no,,yes,no,no
2767383,27673834,no,no,no,no,no,no,no,no,no,,yes,no,no
2767383,27673835,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767383,27673836,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767388,27673881,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767388,27673882,no,no,no,no,no,no,no,no,no,yes,,yes,no
2767388,27673883,no,no,no,no,no,no,no,no,no,,,no,no
2767388,27673884,no,no,no,yes,yes,no,no,no,no,yes,no,no,no
2767388,27673885,no,no,no,no,no,no,no,no,no,,yes,no,no
2767388,27673886,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2767393,27673931,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767393,27673932,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767394,27673941,no,no,no,no,no,no,no,no,no,no,no,no,no
2767394,27673942,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2767394,27673943,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767395,27673951,no,no,no,no,no,no,no,no,no,no,no,no,no
2767395,27673952,no,no,no,no,no,no,no,no,no,no,no,no,no
2767395,27673953,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767395,27673954,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767396,27673961,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767396,27673962,no,no,no,no,no,no,yes,no,no,no,no,no,no
2767396,27673963,no,no,no,no,no,no,yes,no,no,yes,yes,no,no
2767396,27673964,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767396,27673965,no,no,no,no,no,no,no,no,no,no,no,no,no
2767396,27673966,no,no,no,no,no,no,no,no,no,no,no,no,no
2767396,27673967,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no
2767396,27673968,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767401,27674011,no,no,no,no,no,no,no,no,no,no,no,no,no
2767401,27674012,no,no,no,no,no,no,no,no,no,no,no,no,no
2767401,27674013,no,no,no,no,no,no,no,no,no,no,no,no,no
2767401,27674014,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767401,27674015,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767401,27674016,no,no,no,no,no,no,no,no,no,,yes,no,no
2767401,27674017,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767401,27674018,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767401,27674019,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767401,276740110,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767403,27674031,no,no,no,no,no,no,no,no,no,no,no,no,no
2767403,27674032,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767403,27674033,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767403,27674034,no,no,no,no,no,no,no,no,no,no,no,no,no
2767403,27674035,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2767403,27674036,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767413,27674131,no,no,no,no,no,no,no,no,no,no,no,no,no
2767413,27674132,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767413,27674133,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767417,27674171,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767417,27674172,no,no,no,no,no,no,no,yes,no,no,no,no,no
2767418,27674181,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767418,27674182,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767418,27674183,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767418,27674184,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767418,27674185,no,no,no,no,no,no,no,no,no,no,no,no,no
2767419,27674191,no,no,no,no,no,no,yes,no,no,no,no,yes,no
2767419,27674192,no,no,no,no,no,no,no,yes,no,no,no,no,no
2767419,27674193,no,no,no,no,yes,no,no,no,no,no,no,no,no
2767419,27674194,no,no,no,no,yes,no,no,no,no,no,no,no,no
2767419,27674195,no,no,no,no,yes,no,no,no,no,no,no,no,no
2767424,27674241,no,no,no,no,no,no,yes,no,no,no,no,no,no
2767424,27674242,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2767424,27674243,yes,yes,no,no,no,no,no,no,no,no,no,yes,no
2767426,27674261,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
2767426,27674262,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767427,27674271,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767427,27674272,no,no,no,no,no,no,no,no,no,no,no,no,no
2767427,27674273,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767427,27674274,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2767428,27674281,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767428,27674282,no,no,yes,yes,yes,no,yes,no,no,yes,no,no,no
2767428,27674283,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767428,27674284,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767428,27674285,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767428,27674286,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767428,27674287,no,no,no,no,no,no,no,no,no,no,no,no,no
2767428,27674288,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767428,27674289,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767428,276742810,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
2767428,276742811,no,no,no,yes,yes,no,yes,no,no,yes,no,no,no
2767431,27674311,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767431,27674312,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
2767431,27674313,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
2767431,27674314,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2767431,27674315,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767431,27674316,no,no,no,no,no,no,no,no,no,no,no,no,no
2767431,27674317,no,no,no,no,no,no,no,no,no,no,no,no,no
2767431,27674318,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767431,27674319,no,no,no,yes,yes,no,no,no,no,no,yes,no,no
2767431,276743110,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767431,276743111,no,no,no,no,no,no,no,no,no,no,no,no,no
2767431,276743112,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767432,27674321,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767432,27674322,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767432,27674323,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767432,27674324,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
2767432,27674325,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
2767432,27674326,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767432,27674327,no,no,no,no,no,no,no,no,no,yes,,no,no
2767433,27674331,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767433,27674332,no,no,no,no,no,no,no,no,no,no,no,no,no
2767433,27674333,no,no,no,no,no,no,no,no,no,no,no,no,no
2767433,27674334,no,no,no,no,no,no,no,no,no,no,no,no,no
2767433,27674335,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2767434,27674341,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767434,27674342,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767443,27674431,no,no,no,no,no,no,no,no,no,no,no,no,no
2767443,27674432,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767455,27674551,no,no,no,no,no,no,no,no,no,no,no,yes,yes
2767455,27674552,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767455,27674553,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767455,27674554,no,no,no,no,no,no,no,no,no,no,no,no,no
2767462,27674621,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767462,27674622,no,no,no,no,no,no,no,no,no,no,no,yes,yes
2767462,27674623,yes,yes,no,no,no,no,no,no,no,no,no,yes,no
2767462,27674624,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767462,27674625,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767462,27674626,no,no,no,no,no,no,no,no,no,no,no,no,no
2767462,27674627,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767462,27674628,no,no,no,no,no,no,no,no,no,no,no,no,no
2767462,27674629,no,no,no,no,no,no,no,no,no,no,no,no,no
2767462,276746210,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767462,276746211,no,no,no,no,no,no,no,no,no,no,no,no,no
2767465,27674651,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2767465,27674652,no,no,no,no,no,no,no,no,no,no,no,no,no
2767465,27674653,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
2767468,27674681,no,no,no,no,no,no,no,no,no,no,no,no,no
2767468,27674682,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767468,27674683,no,no,no,no,no,no,no,no,no,no,no,no,no
2767474,27674741,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767474,27674742,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes
2767476,27674761,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767477,27674771,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767477,27674772,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2767477,27674773,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767477,27674774,no,no,no,no,no,no,no,no,no,no,no,no,no
2767477,27674775,no,no,no,no,no,no,no,no,no,no,no,no,no
2767477,27674776,no,no,no,no,no,no,no,no,no,,no,no,no
2767477,27674777,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767477,27674778,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2767477,27674779,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767477,276747710,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
2767481,27674811,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767481,27674812,no,no,no,no,no,no,no,no,no,no,no,yes,yes
2767481,27674813,no,no,no,no,no,no,no,no,no,no,no,no,no
2767481,27674814,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767481,27674815,no,no,no,no,no,no,no,no,no,,no,no,no
2767482,27674821,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767482,27674822,no,no,no,no,no,no,no,no,no,no,,yes,no
2767482,27674823,no,no,no,no,no,no,no,no,no,,yes,no,no
2767482,27674824,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767482,27674825,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767482,27674826,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767484,27674841,no,no,no,no,no,no,no,no,no,no,no,no,no
2767484,27674842,no,no,no,no,no,no,no,no,no,no,no,no,no
2767485,27674851,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767485,27674852,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767485,27674853,no,no,no,no,no,no,no,no,no,,yes,no,no
2767485,27674854,no,no,no,no,no,no,no,no,no,,yes,no,no
2767485,27674855,no,no,no,no,no,no,no,no,no,,yes,no,no
2767490,27674901,no,no,no,no,no,no,no,no,no,,no,yes,no
2767490,27674902,no,no,no,no,no,no,no,no,no,,no,no,no
2767490,27674903,no,no,no,no,no,no,no,no,no,,yes,no,no
2767491,27674911,no,no,no,no,no,no,no,no,no,no,no,no,no
2767491,27674912,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767491,27674913,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767492,27674921,no,no,no,no,no,no,no,no,no,,yes,no,no
2767492,27674922,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767492,27674923,no,no,no,no,no,no,no,no,no,,yes,no,no
2767495,27674951,no,no,no,no,no,no,no,no,no,,no,no,no
2767495,27674952,no,no,no,no,no,no,no,no,no,,yes,no,no
2767495,27674953,no,no,no,no,no,no,no,no,no,,yes,no,no
2767499,27674991,no,no,no,no,no,no,no,no,no,no,no,no,no
2767499,27674992,no,no,no,no,no,no,no,no,no,no,no,no,no
2767499,27674993,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2767499,27674994,no,no,no,no,no,no,no,no,no,no,no,no,no
2767499,27674995,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767499,27674996,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767499,27674997,no,no,no,no,no,no,no,no,no,no,no,no,no
2767500,27675001,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767500,27675002,no,no,no,no,no,no,no,no,no,no,no,no,no
2767500,27675003,no,no,no,no,no,no,no,no,no,no,no,no,no
2767500,27675004,no,no,no,no,no,no,no,no,no,no,no,no,no
2767501,27675011,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767501,27675012,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767501,27675013,no,no,no,no,no,no,no,no,no,no,no,no,no
2767501,27675014,no,no,no,no,no,no,no,no,no,no,no,no,no
2767501,27675015,no,no,no,no,no,no,no,no,no,no,no,no,no
2767501,27675016,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2767501,27675017,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767502,27675021,no,no,no,no,no,no,no,no,no,,yes,no,no
2767502,27675022,no,no,no,no,no,no,no,no,no,,yes,no,no
2767502,27675023,no,yes,no,no,no,no,no,no,no,,no,yes,no
2767503,27675031,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767503,27675032,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767503,27675033,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767504,27675041,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2767504,27675042,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767504,27675043,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767504,27675044,no,no,no,no,no,no,no,no,no,no,no,no,no
2767504,27675045,no,no,no,no,no,no,no,yes,no,no,no,no,no
2767504,27675046,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767504,27675047,no,no,no,no,no,no,no,no,no,no,no,no,no
2767504,27675048,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767504,27675049,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767504,276750410,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767504,276750411,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767505,27675051,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2767505,27675052,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767505,27675053,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767505,27675054,no,no,no,no,no,no,no,no,no,no,no,no,no
2767512,27675121,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2767512,27675122,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767512,27675123,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767512,27675124,no,no,no,no,no,no,no,no,no,no,yes,no,no
2767512,27675125,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767512,27675126,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767512,27675127,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767512,27675128,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767512,27675129,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767514,27675141,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767514,27675142,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767514,27675143,no,no,no,no,no,no,yes,no,no,no,no,yes,no
2767514,27675144,no,no,no,no,no,no,no,no,no,no,no,no,no
2767514,27675145,no,no,no,no,no,no,yes,no,no,yes,no,no,no
2767514,27675146,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767514,27675147,no,no,no,no,no,no,no,no,no,no,no,no,no
2767514,27675148,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767516,27675161,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767516,27675162,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767516,27675163,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767516,27675164,no,no,no,no,no,no,no,no,no,no,no,no,no
2767516,27675165,no,no,no,no,no,no,no,no,no,no,no,no,no
2767516,27675166,no,no,no,no,no,no,no,no,no,no,no,no,no
2767516,27675167,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2767516,27675168,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767519,27675191,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767519,27675192,no,no,no,no,no,no,no,no,no,no,no,no,no
2767519,27675193,no,no,no,no,no,no,yes,no,no,yes,no,no,no
2767522,27675221,no,no,no,no,no,no,no,no,no,no,no,no,no
2767522,27675222,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767522,27675223,no,no,no,no,no,no,no,no,no,no,no,no,no
2767523,27675231,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767523,27675232,no,no,no,no,no,no,no,yes,no,yes,no,no,no
2767523,27675233,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767523,27675234,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767528,27675281,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767528,27675282,no,no,no,no,no,no,no,no,no,no,no,no,no
2767528,27675283,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767528,27675284,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767532,27675321,no,no,no,no,no,no,no,no,no,no,no,no,no
2767532,27675322,yes,no,no,no,no,no,no,no,no,,no,yes,no
2767535,27675351,no,no,no,no,no,no,no,no,no,,no,no,no
2767535,27675352,no,no,no,no,yes,no,no,no,no,,yes,no,no
2767535,27675353,no,yes,no,no,no,no,no,no,no,,no,yes,no
2767539,27675391,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767539,27675392,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767539,27675393,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767539,27675394,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767544,27675441,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767544,27675442,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767544,27675443,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767544,27675444,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767544,27675445,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767544,27675446,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767544,27675447,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767548,27675481,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
2767548,27675482,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767548,27675483,no,no,no,no,no,no,no,no,no,no,,no,no
2767548,27675484,no,no,no,no,no,no,no,no,no,no,no,no,no
2767558,27675581,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767558,27675582,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767563,27675631,no,no,no,no,no,no,no,no,no,,no,no,no
2767563,27675632,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767564,27675641,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767564,27675642,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2767567,27675671,no,no,no,yes,yes,no,no,no,no,no,yes,no,no
2767567,27675672,no,no,no,no,no,no,no,no,no,no,no,no,no
2767567,27675673,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767567,27675674,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767567,27675675,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767567,27675676,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767567,27675677,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767571,27675711,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767571,27675712,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2767571,27675713,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767571,27675714,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767571,27675715,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
2767571,27675716,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767574,27675741,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767574,27675742,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767574,27675743,no,no,no,no,no,no,no,no,no,no,no,no,no
2767574,27675744,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767574,27675745,no,no,no,no,no,no,no,no,no,no,no,no,no
2767576,27675761,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767576,27675762,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767576,27675763,no,no,no,no,no,no,no,no,no,no,no,no,no
2767576,27675764,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767576,27675765,no,no,no,no,no,no,no,no,no,no,,yes,no
2767576,27675766,no,no,no,no,no,no,no,no,no,no,,yes,yes
2767580,27675801,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767580,27675802,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767580,27675803,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767580,27675804,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767584,27675841,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767584,27675842,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2767584,27675843,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767584,27675844,no,no,no,no,no,no,no,no,no,yes,,no,no
2767588,27675881,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767588,27675882,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767592,27675921,no,no,no,no,no,no,yes,no,no,no,no,no,no
2767592,27675922,no,no,no,no,no,no,no,no,no,,no,yes,no
2767592,27675923,no,no,no,no,no,no,yes,no,no,no,no,yes,no
2767592,27675924,no,no,no,no,no,no,yes,no,no,,no,no,no
2767592,27675925,no,no,no,no,no,no,no,no,no,,no,no,no
2767592,27675926,no,no,no,no,no,no,no,no,no,no,,yes,no
2767592,27675927,yes,no,no,no,no,no,no,no,no,,no,yes,no
2767593,27675931,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767595,27675951,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767595,27675952,no,no,no,no,no,no,no,no,no,no,no,no,no
2767616,27676161,no,no,no,no,no,no,no,no,no,no,no,no,no
2767616,27676162,no,no,no,yes,yes,no,no,no,no,no,yes,no,no
2767616,27676163,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767616,27676164,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767616,27676165,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767618,27676181,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767618,27676182,no,no,no,no,no,no,no,yes,no,no,no,no,no
2767618,27676183,no,no,no,no,yes,no,no,no,no,no,no,no,no
2767618,27676184,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2767618,27676185,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767623,27676231,no,no,no,no,no,no,no,no,no,no,no,no,no
2767623,27676232,no,no,no,no,no,no,no,no,no,no,no,no,no
2767623,27676233,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767624,27676241,no,no,no,no,no,no,no,no,no,yes,no,no,no
2767624,27676242,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2767637,27676371,no,no,yes,no,no,no,no,no,no,,no,yes,no
2767637,27676372,no,no,yes,no,no,no,no,no,no,,no,yes,no
2767637,27676373,no,no,no,no,no,no,no,no,yes,,yes,yes,no
2767639,27676391,no,no,no,no,yes,no,no,no,no,no,yes,no,no
2767639,27676392,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767639,27676393,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767640,27676401,no,no,no,no,no,no,no,no,no,no,no,no,no
2767640,27676402,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767640,27676403,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767640,27676404,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2767643,27676431,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767643,27676432,no,no,no,no,no,no,no,no,no,,no,no,no
2767643,27676433,no,no,no,no,no,no,no,no,no,,no,no,no
2767644,27676441,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2767644,27676442,no,no,no,no,no,no,no,no,no,no,no,no,no
2767644,27676443,no,no,no,no,no,no,no,no,no,,yes,no,no
2767644,27676444,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2767645,27676451,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767645,27676452,no,no,no,no,no,no,no,no,no,no,no,yes,no
2767646,27676461,no,no,no,no,no,no,no,no,no,,no,no,no
2767646,27676462,no,no,no,no,no,no,no,no,no,,yes,no,no
2767646,27676463,no,no,no,yes,yes,no,no,no,no,,yes,no,no
